REG_CUSER,REG_SNO,AIR_TYPE,AIR_BUILD_DATE,AIR_AGE,REG_DATE,AIR_LIMIT_MAN,AIR_FLY_WEIGHT,REG_JANG,PROC_TYPE,PRJ_GBN
우리항공,HL9613,S-76B,1988-02-15,31,2015-03-16,2,11700lbs,김포산업단지,임차,자가용
우리항공,HL9634,S-76A++,1990-06-15,29,2016-12-28,14,4898kg,김포산업단지,구매,항공기사용사업
우리항공,HL9248,S-76B,1991-09-21,27,1991-09-21,14,5.307ton,김포산업단지,구매,항공기사용사업
우리항공,HL9250,S-76B,1993-06-05,26,1993-10-21,14,5.307ton,김포공항,구매,항공기사용사업
울산광역시,HL9407,KA-32T,2000-11-21,18,2007-12-05,18,11ton,울산광역시 울주군,구매,자가용
유비에어,HL9161,BELL206L-3,1987-03-05,32,2004-01-08,7,1.882ton,대전 헬리코리아 헬기장,구매,항공기사용사업
유비에어,HL9162,BELL206L-3,1986-03-21,33,2004-02-05,7,1.882ton,대전 헬리코리아 헬기장,구매,항공기사용사업
유비에어,HL9288,KA-32A,1992-02-10,27,2005-10-07,15,11ton,대전 헬리코리아 헬기장,구매,항공기사용사업
유비에어,HL9406,KA-32A,1986-09-30,32,2008-02-18,15,11ton,헬리코리아 헬기장,구매,항공기사용사업
유비에어,HL9197,B407,1996-11-30,22,2011-11-21,7,2267kg,대전 헬리코리아 헬기장,구매,항공기사용사업
유비에어,HL9304,H-369D,1979-05-01,40,2014-05-21,5,1360kg,헬리코리아 헬기장,구매,항공기사용사업
유비에어,HL9103,H-369D,1977-02-13,42,1977-07-30,5,1.519ton,김포공항,구매,항공기사용사업
유아이헬리제트,HL9165,BELL206L-3,1989-02-02,30,2004-12-13,6,1.927ton,예산 한벨헬기장,구매,항공기사용사업
유아이헬리제트,HL9290,KA-32A,1992-12-31,26,2006-09-26,16,12.7ton,예산 한벨헬기장,구매,항공기사용사업
유아이헬리제트,HL9295,KA-32A,1987-12-20,31,2007-01-16,16,12.7ton,예산 한벨헬기장,구매,항공기사용사업
유아이헬리제트,HL9307,BELL206L-4,1998-01-30,21,2015-01-27,7,2064kg,한벨 헬기장,구매,항공기사용사업
유아이헬리제트,HL9615,AW109SP,2015-12-16,3,2015-12-30,7,3175kg,충남 예산,구매,항공기사용사업
유아이헬리제트,HL9624,AW109SP,2016-03-27,3,2016-03-25,8,3175kg,충남 예산,구매,항공기사용사업
유아이헬리제트,HL9625,AW109SP,2016-05-13,3,2016-05-23,8,3175kg,충남 예산,구매,항공기사용사업
이**(1265),HL1102,P206E,2064-10-01,54,2006-05-23,6,1.633ton,김포공항,구매,자가용
이**(1265),HL1123,R172K,1978-03-08,41,2010-02-10,4,2550lbs,김포공항,구매,자가용
이스타항공,HL7567,B737-800,2001-06-03,18,2001-06-28,189,79ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8269,B737-800,2005-04-15,14,2012-07-04,189,79.015ton,김포공항,임차,국제항공운송사업
이스타항공,HL8023,B737-800,1998-07-29,20,2014-11-07,189,79015kg,군산공항,임차,국제항공운송사업
이스타항공,HL8029,B737-800,1998-09-30,20,2014-12-24,189,79.015ton,군산공항,임차,국제항공운송사업
이스타항공,HL8028,B737-800,2002-11-12,16,2015-01-26,189,70.534ton,군산공항,임차,국제항공운송사업
이스타항공,HL8035,B737-800,2004-05-14,15,2015-06-19,189,79.015ton,군산공항,임차,국제항공운송사업
이스타항공,HL8036,B737-800,2001-09-10,17,2015-06-26,189,79.015ton,군산공항,임차,국제항공운송사업
이스타항공,HL8048,B737-800,2006-12-21,12,2015-10-01,189,79015kg,군산공항,임차,국제항공운송사업
이스타항공,HL8052,B737-800,2011-12-30,7,2016-03-15,189,79.015ton,군산공항,임차,국제항공운송사업
이스타항공,HL8053,B737-800,2012-05-03,7,2016-04-08,189,79015kg,군산공항,임차,국제항공운송사업
이스타항공,HL8057,B737-800,2012-06-12,7,2016-06-09,189,79.015ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8058,B737-800,2012-09-19,6,2016-06-30,189,79015kg,청주국제공항,임차,국제항공운송사업
이스타항공,HL8096,B737-900ER,2007-06-12,12,2017-07-13,213,78.017ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8097,B737-900ER,2007-07-16,11,2017-10-26,213,78.017ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8231,B737-800,2005-05-12,14,2017-11-08,189,79.015ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8325,B737-800,2010-05-28,9,2018-06-03,189,79.015ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8342,B737-800,2010-10-27,8,2018-10-30,189,79015ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8343,B737-800,2010-12-03,8,2018-12-12,189,79ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8340,B737-8,2018-12-19,0,2018-12-19,189,82.2ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8341,B737-8,2018-12-29,0,2018-12-29,189,82.2ton,청주국제공항,임차,국제항공운송사업
이스타항공,HL8344,B737-800,2011-01-21,8,2019-02-27,189,79.015ton,김포공항,임차,국제항공운송사업
인천광역시,HL9408,BELL230,1995-02-01,24,2007-11-23,10,3.81ton,인천시 중구 운북동,구매,자가용
인천광역시,HL9277,AW139,2012-06-01,7,2013-03-04,14,6400kg,인천시 중구 운북동,구매,자가용
일현학원,HL2040,DA 42,2006-12-06,12,2014-11-11,4,1785kg,김포공항,구매,자가용
전라남도,HL9458,BK117B-2,1998-08-26,20,2007-12-05,10,3.35ton,전남 영암,구매,자가용
전라남도,HL9459,BELL430,2005-04-01,14,2007-12-05,8,4.2ton,전남 영암,구매,자가용
전라북도,HL9445,BK117B-2,1993-09-16,25,2007-12-05,10,3.35ton,완주,구매,자가용
제**(1297),HL1153,C-172S,2000-11-27,18,2011-12-19,4,2550lbs,무안공항,구매,항공기사용사업
제일항업,HL5111,C-208,2000-07-28,18,2000-11-16,10,3.628ton,김포공항,구매,항공기사용사업
제주소방안전본부,HL9633,KUH-1EM,2018-03-26,1,2018-04-06,12,8709kg,제주소방안전본부,,자가용
제주항공,HL7780,B737-800,2000-01-29,19,2008-07-20,189,79.015ton,제주국제공항,임차,국제항공운송사업
제주항공,HL8206,B737-800,2001-03-02,18,2009-09-29,186,79.015ton,제주국제공항,임차,국제항공운송사업
제주항공,HL8234,B737-800,2002-11-14,16,2010-11-19,189,79.015ton,제주국제공항,임차,국제항공운송사업
제주항공,HL8239,B737-800,2001-05-01,18,2011-06-16,189,79.000ton,제주국제공항,임차,국제항공운송사업
제주항공,HL8260,B737-800,2002-03-16,17,2012-03-15,186,79.015ton,제주국제공항,임차,국제항공운송사업
제주항공,HL8261,B737-800,2002-07-26,16,2012-09-17,186,79.015ton,제주국제공항,임차,국제항공운송사업
제주항공,HL8287,B737-800,2004-01-30,15,2013-06-03,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8295,B737-800,2006-02-08,13,2014-02-06,186,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8297,B737-800,2004-05-04,15,2014-03-14,186,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8296,B737-800,2004-03-01,15,2014-04-04,186,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8019,B737-800,2006-05-19,13,2014-06-27,189,79.015ton,제주국제공항,임차,국제항공운송사업
제주항공,HL8020,B737-800,2006-12-12,12,2014-12-01,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8031,B737-800,2010-12-10,8,2015-02-12,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8032,B737-800,2010-03-10,9,2015-03-31,186,70987kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8034,B737-800,2011-10-10,7,2015-04-10,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8033,B737-800,2006-12-12,12,2015-05-19,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8049,B737-800,2008-04-10,11,2015-11-13,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8050,B737-800,2008-04-10,11,2015-11-27,189,79105kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8051,B737-800,2008-04-17,11,2015-12-14,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8061,B737-800,2008-12-02,10,2016-02-11,189,74990kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8062,B737-800,2008-12-19,10,2016-04-04,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8063,B737-800,2009-01-21,10,2016-04-18,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8064,B737-800,2009-05-06,10,2016-07-04,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8087,B737-800,2009-11-05,9,2016-12-09,189,79015kg,제주공항,임차,국제항공운송사업
제주항공,HL8088,B737-800,2009-09-04,9,2017-02-03,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8090,B737-800,2009-07-24,9,2017-03-24,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8089,B737-800,2009-09-11,9,2017-04-21,189,79015kg,제주국제공항,임차,국제항공운송사업
제주항공,HL7213,B737-800,2009-09-02,9,2017-09-18,189,78999kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8301,B737-800,2007-06-08,12,2017-12-18,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8304,B737-800,2010-03-03,9,2018-02-26,189,78999kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8303,B737-800,2005-06-23,14,2018-04-11,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8302,B737-800,2005-05-02,14,2018-05-04,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8316,B737-800,2018-07-17,0,2018-07-17,189,79000kg,제주국제공항,구매,국제항공운송사업
제주항공,HL8305,B737-800,2010-08-11,8,2018-07-30,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8317,B737-800,2018-08-21,0,2018-08-21,189,79000kg,제주국제공항,구매,국제항공운송사업
제주항공,HL8318,B737-800,2018-10-16,0,2018-10-16,189,79000kg,제주국제공항,임구,국제항공운송사업
제주항공,HL8331,B737-800,2011-09-29,7,2018-11-06,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8321,B737-800,2007-01-23,12,2018-12-21,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8332,B737-800,2011-12-19,7,2019-01-29,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8322,B737-800,2007-02-21,12,2019-02-15,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8333,B737-800,2012-05-21,7,2019-04-16,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8334,B737-800,2012-06-11,7,2019-05-03,189,79000kg,제주국제공항,임차,국제항공운송사업
제주항공,HL8337,B737-800,2011-04-19,8,2019-06-06,189,79000kg,제주국제공항,임차,국제항공운송사업
주식회사 신한에어,HL5120,C-208B,2011-06-29,7,2016-04-12,10,8750lbs,무안공항,구매,소형항공기운송사업
중앙119구조본부,HL9451,AS-365N2,1997-01-24,22,2007-12-05,14,4.25ton,경기도 남양주,구매,자가용
중앙119구조본부,HL9452,AS-365N2,1999-12-10,19,2007-12-05,14,4.25ton,대구 달성군,구매,자가용
중앙119구조본부,HL9472,EC 225,2008-12-16,10,2009-01-20,28,11ton,경기도 남양주,구매,자가용
중앙119구조본부,HL9619,EC225LP,2015-12-18,3,2016-03-15,27,11000kg,대구 구지면 구지서로,구매,자가용
중앙항업,HL5115,C-208B,2008-05-26,11,2008-12-24,11,3.969ton,김포공항,구매,항공기사용사업
중앙항업,HL1114,T-206H,2008-06-18,11,2009-09-22,6,3800lbs,김포공항,구매,항공기사용사업
중원대학교,HL1231,C-172S,2005-06-15,14,2015-12-01,4,2550lbs,무안공항,구매,자가용
중원대학교,HL1232,C-172S,2005-06-16,14,2015-12-01,4,2550lbs,무안공항,구매,자가용
중원대학교,HL1233,C-172S,2007-05-24,12,2015-12-01,4,2550lbs,무안공항,구매,자가용
중원대학교,HL1273,C-172S,2017-06-05,2,2017-09-04,4,2550lbs,무안공항,구매,자가용
진에어,HL7555,B737-800,1999-12-09,19,2000-01-20,189,79ton,인천국제공항,임차,국제항공운송사업
진에어,HL7556,B737-800,2000-01-14,19,2000-02-22,189,79015kg,제주국제공항,임차,국제항공운송사업
진에어,HL7557,B737-800,2000-04-25,19,2000-05-26,189,79ton,김포공항,임차,국제항공운송사업
진에어,HL7558,B737-800,2000-05-27,19,2000-06-14,189,79015kg,김포공항,임차,국제항공운송사업
진에어,HL7559,B737-800,2000-06-23,19,2000-07-20,189,79ton,김포공항,임차,국제항공운송사업
진에어,HL7561,B737-800,2000-08-28,18,2000-09-22,189,79ton,인천국제공항,임차,국제항공운송사업
진에어,HL7562,B737-800,2000-09-15,18,2000-10-11,189,79ton,인천국제공항,임차,국제항공운송사업
진에어,HL7563,B737-800,2001-01-02,18,2001-01-29,189,79ton,김포공항,임차,국제항공운송사업
진에어,HL7564,B737-800,2001-01-13,18,2001-02-08,189,79ton,인천국제공항,임차,국제항공운송사업
진에어,HL7565,B737-800,2001-04-26,18,2001-05-22,189,78.997ton,김포공항,임차,국제항공운송사업
진에어,HL7733,B777-200,2005-05-09,14,2005-06-29,393,292.56ton,인천국제공항,임차,국제항공운송사업
진에어,HL7734,B777-200,2005-07-06,13,2005-07-28,393,292.56ton,인천국제공항,임차,국제항공운송사업
